Link,Domain,Have_IP,Have_@,URL_Length,Domain_Length,URL_Depth,occurence_tirets,Redirection,Number_%,https_Domain,TinyURL,label
http://realestateinvestordatabase.com/wp-content/plugins/portfolio-cpt/tax/login.php,realestateinvestordatabase.com,15.197.142.173,0,84,30,1,3,5,1,0,0,1
http://vufd.hyperphp.com/amzn,vufd.hyperphp.com,199.59.243.222,0,29,17,1,1,5,1,0,0,1
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/9ac6ba30463d0fb7974c06843717284c/,courgeon-immobilier.fr,149.202.37.162,0,98,22,1,3,5,1,0,0,1
https://grassform-my.sharepoint.com/:b:/g/personal/accounts_grassform_co_uk/EYsmX_DhwSVAlooW1ETKf50BIChCl1rrAfmqvTLvySTLQQ?e=UbjoWA,grassform-my.sharepoint.com,13.107.136.9,0,131,27,1,2,6,1,0,1,1
http://hotmailsecure.brilliantbokeh.com/HotmailNEW/,hotmailsecure.brilliantbokeh.com,,0,51,32,1,1,5,1,0,0,1
http://vaportotal.net/catalog/language/english/product/special/index.php?cid=474fe1ba8fa8cfd26e81532c7baac4a1&amp;SSID=d2b816c9e8292c96546684e342c2e77cd27f39cf,vaportotal.net,177.234.153.130,0,159,14,1,1,5,1,0,0,1
https://www.123formbuilder.com/form-4850478/,123formbuilder.com,148.251.232.158,0,44,18,1,2,6,1,0,0,1
https://sura.careervidi.com/mot?fg=Z4Nwk2pibWKclbF2k29kaHd1YKCWjJyepKZdaXy0j2lj/koenig-sandra@online.de,sura.careervidi.com,,1,103,19,1,2,6,1,0,0,1
http://phan.thuchao.free.fr/Hao/YouTube/ba.htm,phan.thuchao.free.fr,212.27.63.109,0,46,20,1,1,5,1,0,0,1
http://www.astroresidential.co.uk/application/data/,astroresidential.co.uk,31.222.144.104,0,51,22,1,1,5,1,0,0,1
http://www.nakamistrad.com/aa/test.php,nakamistrad.com,104.164.37.156,0,38,15,1,1,5,1,0,0,1
http://www.shadetreetechnology.com/V4/validation/44ccd8b487c7fe797dc775e919236002,shadetreetechnology.com,34.102.136.180,0,81,23,1,1,5,1,0,0,1
https://sites.google.com/site/ilyasdxih,sites.google.com,216.58.215.46,0,39,16,1,1,6,1,0,0,1
https://docs.google.com/forms/d/e/1FAIpQLSedi778KA_QpFW-6VseK02w_qghyAY4KrmhVAHDl-qBzUQytg/viewform,docs.google.com,142.250.75.238,0,99,15,1,3,6,1,0,0,1
http://sharedpont77wwjxjx.df.r.appspot.com/wp-content/xp.php,sharedpont77wwjxjx.df.r.appspot.com,142.250.179.116,0,60,35,1,2,5,1,0,1,1
https://mailserver67187.uc.r.appspot.com,mailserver67187.uc.r.appspot.com,142.250.201.180,0,40,32,1,1,6,1,0,1,1
http://www.storybookalpacas.com/account4/index2.html,storybookalpacas.com,3.130.253.23,0,52,20,1,1,5,1,0,0,1
https://storage.cloud.google.com/prprhrhprc.appspot.com/index.htm#oncall-infra@eqiom.com,storage.cloud.google.com,216.58.201.238,1,88,24,1,2,6,1,0,1,1
http://baghira-wupperwolf.de/images/banners/bbtonline/,baghira-wupperwolf.de,82.100.220.38,0,54,21,1,2,5,1,0,0,1
http://izvilagkft.hu/wp-content/languages/.../redirect/com.htm,izvilagkft.hu,,0,62,13,1,2,5,1,0,0,1
http://sloaneandhyde.com/drs/new2015/document.php/index.css,sloaneandhyde.com,34.102.136.180,0,59,17,1,1,5,1,0,0,1
https://documentos.sfo2.digitaloceanspaces.com/ordem.html,documentos.sfo2.digitaloceanspaces.com,138.68.32.225,0,57,38,1,1,6,1,0,0,1
http://www.motoincontroepoca.com/blog/profile/,motoincontroepoca.com,107.165.58.71,0,46,21,1,1,5,1,0,0,1
http://elexusbettgiris4.blogspot.com,elexusbettgiris4.blogspot.com,142.250.179.65,0,36,29,1,1,5,1,0,1,1
http://electricitypak.com/fakt/css/data/16/index.php,electricitypak.com,199.231.184.66,0,52,18,1,1,5,1,0,0,1
http://app66560000.blogspot.com/,app66560000.blogspot.com,142.250.179.65,0,32,24,1,1,5,1,0,1,1
http://marketinghelper.com.au/themes/sports/wp-content/net/555183669058fb273008595a9393d628/,marketinghelper.com.au,,0,92,22,1,2,5,1,0,0,1
http://interimmanagement.uk.com/wp-includes/js/chronopost.fr/suivi/accueil/infos/ifram2.php?Code_Smserror_tapnovcodeSms,interimmanagement.uk.com,31.186.83.164,0,119,24,1,2,5,1,0,0,1
http://hidayat.uz/928375602332311ochttp3A2F2F2Fws2FISAPIdllFM2MContact26item3B14276952031324requestePPd3DwolandgioielliPPP26qidQ-jlc@amahousse.com.html,hidayat.uz,83.69.139.151,1,151,10,1,2,5,1,0,0,1
http://mne.edu.vn/wp-includes/Netflix/LoginID/index.php,mne.edu.vn,103.7.40.119,0,55,10,1,2,5,1,0,0,1
http://enerclim.com/cs/,enerclim.com,213.186.33.87,0,23,12,1,1,5,1,0,0,1
https://www.skecherstanio.pl/,skecherstanio.pl,,0,29,16,1,1,6,1,0,0,1
https://bit.ly/2E6D7J1,bit.ly,67.199.248.10,0,22,6,1,1,6,1,0,1,1
http://www.goepsa.com/Old%20Files/yahoo/IDCHECK.html,goepsa.com,146.148.182.123,0,52,10,1,1,5,2,0,0,1
http://www.noithatchauau.vn/1./db/box/,noithatchauau.vn,103.153.214.101,0,38,16,1,1,5,1,0,0,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/78816aad8eccc21,support-appleld.com.secureupdate.duilawyeryork.com,,0,76,50,1,2,5,1,0,0,1
http://98.126.214.77/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,98.126.214.77,98.126.214.77,1,430,13,1,1,5,1,0,0,1
http://www.aegisit.net/dhl/DHL%20REVENGE%20BY%20ALIBOBO/,aegisit.net,50.28.35.167,0,56,11,1,1,5,4,0,0,1
http://afriquelemou.free.fr/templates/rhuk_milkyway/sdnconconsadf.html,afriquelemou.free.fr,212.27.63.113,0,70,20,1,1,5,1,0,0,1
https://www.lovetheedit.com/postnewo/www.dropbox.com/1223/e7728ac72ee30a7cca85feca45595c67,lovetheedit.com,104.131.126.174,0,90,15,1,1,6,1,0,1,1
http://www.m9e4.com/labanquepostale.fr/service-mobile-pass/ac451/,m9e4.com,,0,65,8,1,3,5,1,0,0,1
http://union-companies.000webhostapp.com/,union-companies.000webhostapp.com,145.14.145.88,0,41,33,1,2,5,1,0,0,1
https://magalu-crediarioluiza.com/Produto_20203/produto.php?sku=1962067,magalu-crediarioluiza.com,,0,71,25,1,2,6,1,0,0,1
https://drive.google.com/file/d/1u7ag3FepresW0JRZehtrU5hLGGltMq6P/view?usp=sharing/,drive.google.com,142.250.178.142,0,83,16,1,1,6,1,0,0,1
http://poligrafiapias.com/Secured-adobe/2b078be1175659f354b82191320e7c51/,poligrafiapias.com,184.170.148.94,0,73,18,1,2,5,1,0,0,1
http://pay-pal-deutschland.zxc301.com/029188,pay-pal-deutschland.zxc301.com,,0,44,30,1,3,5,1,0,0,1
http://www.myappwiz.com/home/redirect?targetUrl=https://livraisonspeed01.cloudaccess.host/wp-includes/DHMF0JCT17E1,myappwiz.com,13.66.214.100,0,114,12,1,2,5,1,0,0,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/c05f378d59c6ba8?cmd=_update&dispatch=c05f378d59c6ba805&locale=_US,support-appleld.com.secureupdate.duilawyeryork.com,,0,127,50,1,2,6,1,0,0,1
http://sma.naturealtree.com/mot?jk=Z4NwlHBmcGKEmLqxy5qmnnx0YpGGjIx0fGBkaXy0j2lj/linda.todd7@nhs.net,sma.naturealtree.com,,1,99,20,1,1,5,1,0,0,1
http://www.kuchyne-volf.com/obrazky/dinds/alibaba/index/,kuchyne-volf.com,217.11.249.138,0,56,16,1,2,5,1,0,0,1
http://littlee.com.au/alibaba/login.alibaba.com.php,littlee.com.au,198.49.23.144,0,51,14,1,1,5,1,0,0,1
http://www.gmfs.co.za/js/Gdocs/s/,gmfs.co.za,129.232.249.7,0,33,10,1,1,5,1,0,0,1
https://amazon.co.jp.access.usid-9452.mixh.jp/,amazon.co.jp.access.usid-9452.mixh.jp,150.95.52.77,0,46,37,1,2,6,1,0,0,1
http://artemisbetguncel.blogspot.com,artemisbetguncel.blogspot.com,142.250.179.65,0,36,29,1,1,5,1,0,1,1
https://oki.si/pkginfo/change/sitekeyverification.php?origin=cob&check=yes&destination=authentication,oki.si,91.185.216.62,0,101,6,1,1,6,1,0,0,1
http://transcript.login.2016.getwetusa.com/,transcript.login.2016.getwetusa.com,182.61.201.92,0,43,35,1,1,5,1,0,0,1
http://www.condos-at-the-beach.com/home/cad.html,condos-at-the-beach.com,185.199.109.153,0,48,23,1,4,5,1,0,0,1
https://eye-lucir.com/?d=,eye-lucir.com,157.7.44.184,0,25,13,1,2,6,1,0,0,1
http://www.strykertoyhaulers.com/wp-admin/js/online/order.php?email%5Cu003dabuse@euroflightinternational.com,strykertoyhaulers.com,172.86.83.205,1,108,21,1,2,5,2,0,0,1
http://maanprofessionals.nl//index.html,maanprofessionals.nl,109.237.217.42,0,39,20,1,1,5,1,0,0,1
https://uxohd.app.link/rgofF0wPL4,uxohd.app.link,13.225.34.102,0,33,14,1,1,6,1,0,0,1
https://www.evostore.com.np/IhrFall63417798752737518&cgi3-ViewKontakt-63417798752737518-007acctpagetype-63417798752737518=68119-problema&info@hoehne-buero.de.html&amp;data=02%7C01%7C%7C179ae50e4c144e3c228508d8170b3349%7C46326bff992841a0baca17c16c94ea99%7C0%7C0%7C637284684151373360&amp;sdata=T2/xt2zovdHmhQ/iQnm9NKstPU%206hPnRkQ4MGebgKZc=&amp,evostore.com.np,172.67.200.178,1,342,15,1,7,6,9,0,0,1
https://3u8kstpg-97iuu3sdu.vercel.app/,3u8kstpg-97iuu3sdu.vercel.app,76.76.21.9,0,38,29,1,2,6,1,0,0,1
http://www.instohelp.com/assets_flight/libs/bootstrap/cmcst-wl.html,instohelp.com,52.35.61.199,0,67,13,1,2,5,1,0,0,1
http://www.neudorf-ole.irv.cc/4B374AA12276932A9FA724E6142E9BD1,neudorf-ole.irv.cc,,0,62,18,1,2,5,1,0,0,1
http://rockysite.net/mobile/Login-Acc.php,rockysite.net,188.114.96.2,0,41,13,1,2,5,1,0,0,1
https://safirbetgiristikla.blogspot.com/,safirbetgiristikla.blogspot.com,142.250.179.65,0,40,31,1,1,6,1,0,1,1
http://cartetitolare-it.www1.biz/portaleTitolares15/,cartetitolare-it.www1.biz,204.16.169.54,0,52,25,1,2,5,1,0,0,1
http://judithleoni.com/telecom-de/index.php,judithleoni.com,175.41.43.100,0,43,15,1,2,5,1,0,0,1
http://creditiperhabbogratissicuro100.blogspot.it/2011/02/habbo-crediti-gratis-sicuro-100.html,creditiperhabbogratissicuro100.blogspot.it,142.250.179.65,0,94,42,1,5,5,1,0,0,1
https://visitor.constantcontact.com/manage/update/genemail?v=001MDKVK-KV0oGx0m9pen7VfbkCi3JbQH6CxWt2KJR3Sl7ocoW5oVQfUoZzmwKGQRldBj3DIQx_njBG0dZpWmiUe3pcjeVlJWx69PrGVPLH5iJhUKaVM_65A10roateFGYI76L1_HFN7Js=,visitor.constantcontact.com,172.64.145.253,0,204,27,1,2,6,1,0,1,1
https://storage.cloud.google.com/user517497679326978.appspot.com/index.html#samsnow@tjsnow.com,storage.cloud.google.com,216.58.201.238,1,94,24,1,1,6,1,0,1,1
http://icloud.com.find.support-lphone.co/,icloud.com.find.support-lphone.co,,0,41,33,1,2,5,1,0,0,1
http://m.hf695.com/,m.hf695.com,156.234.168.109,0,19,11,1,1,5,1,0,0,1
http://cns-international2.com/r.htm,cns-international2.com,,0,35,22,1,2,5,1,0,0,1
http://northstaradvisorygroup.com/att/sbc/sbc/sbcglobal.net.htm,northstaradvisorygroup.com,96.125.164.239,0,63,26,1,1,5,1,0,0,1
http://www.laviosaviaggi.com/ver/webapps/2635a/websrc,laviosaviaggi.com,46.252.147.150,0,53,17,1,1,5,1,0,0,1
http://secure-login-portal-outlook.el.r.appspot.com/c:/users/user/downloads,secure-login-portal-outlook.el.r.appspot.com,216.58.209.244,0,75,44,1,4,5,1,0,1,1
https://viatraniver1972.blogspot.be,viatraniver1972.blogspot.be,142.250.179.65,0,35,27,1,1,6,1,0,0,1
https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwiC2P6hqevYAhWBqaQKHbbxA4cQFggqMAA&url=http%3A%2F%2Fwww.skatteetaten.no%2Fen%2Fperson%2F&usg=AOvVaw27Bb-ElBmjNVWBcdUaMcxg,google.com,216.58.206.238,0,210,10,1,2,6,7,0,0,1
http://doc.google.share.pressurecookerindia.com/clients/?7777772e646f632e676f6f676c652e73686172652e7072657373757265636f6f6b6572696e6469612e636f6d.php=,doc.google.share.pressurecookerindia.com,103.90.241.91,0,150,40,1,1,5,1,0,0,1
http://www.neutralsources.com/-/re.html,neutralsources.com,34.254.1.203,0,39,18,1,2,5,1,0,0,1
http://www.scancity.am/tmp/ibxolb/ibxolb/login/index-html/login/,scancity.am,87.236.16.245,0,64,11,1,2,5,1,0,0,1
https://www.intouchcrm.co.uk/app/settings/signupforms/v/Hosted.aspx?s=F01B6C73-FF67-42B2-A0FC-CB6D6A8F026A,intouchcrm.co.uk,185.62.84.153,0,106,16,1,5,6,1,0,0,1
https://bologna.babyloweb.eu/info/,bologna.babyloweb.eu,51.145.247.206,0,34,20,1,1,6,1,0,0,1
http://www.12yards.ru/wp-content/plugins/ups/ups/ups/UPS.htm,12yards.ru,195.24.68.27,0,60,10,1,2,5,1,0,0,1
http://kprealtors.com/ve/,kprealtors.com,,0,25,14,1,1,5,1,0,0,1
https://mauy.org/PH/docusign/DocuSign/u.php?l=DHl-dTracking_=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHto=,mauy.org,,0,129,8,1,2,6,1,0,0,1
http://202.77.121.186/kliping/,202.77.121.186,202.77.121.186,0,30,14,1,1,5,1,0,0,1
http://hello-d4cdd.firebaseapp.com/,hello-d4cdd.firebaseapp.com,199.36.158.100,0,35,27,1,2,5,1,0,0,1
http://to-stromatadiko.gr/cache/,to-stromatadiko.gr,185.78.220.30,0,32,18,1,2,5,1,0,0,1
http://logln-office365-0nline.wm.r.appspot.com/wp-content/xp.php,logln-office365-0nline.wm.r.appspot.com,216.58.213.84,0,64,39,1,4,5,1,0,1,1
https://gpahb8bo-hbor35zkv.vercel.app/,gpahb8bo-hbor35zkv.vercel.app,76.76.21.9,0,38,29,1,2,6,1,0,0,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/ee636eeb7669742/?cmd=_update&dispatch=ee636eeb76697424b&locale=_,support-appleld.com.secureupdate.duilawyeryork.com,,0,126,50,1,2,6,1,0,0,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/36de3c415ce0bab?cmd=_update&dispatch=36de3c415ce0bab6f&locale=_us,support-appleld.com.secureupdate.duilawyeryork.com,,0,126,50,1,2,5,1,0,0,1
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/d77722bd1cf46a12214c17ad4b362a5c,justlookapp.com,204.11.56.48,0,102,15,1,2,5,1,0,0,1
http://www.neudorf-ole.irv.cc/4B374AA12276932A9FA724E6142E9BD1/?sec=Wolfgang%20Meyerle,neudorf-ole.irv.cc,,0,86,18,1,2,5,2,0,0,1
http://baby-lim.com/clovvy/,baby-lim.com,35.247.136.186,0,27,12,1,2,5,1,0,0,1
http://topprioritys.appspot.com/u?purl=b2Qubmlnb2wvU1UvbW9jLml0aWMuZW5pbG5vLy86c3B0dGg=,topprioritys.appspot.com,142.250.178.148,0,87,24,1,1,5,1,0,1,1
https://itxuye.com/,itxuye.com,212.64.103.52,0,19,10,1,1,6,1,0,0,1
http://www.paypal.com.fr.cgi.bin.webscr.cmd.flow.session.ycwnzphbcryskgq9zzetmzxi8zg51bfu4zhgnlq2wntjgx8jlj7gdispatch.c70bbe4152786147242b0tb71efa252acz.waterdamagerestorationhouston.com/update/Tmpjd09UUXdOVGcxT1RBPQ%3D%3D/erreur.htm?cmd=_error_login-run&amp;disp,paypal.com.fr.cgi.bin.webscr.cmd.flow.session.ycwnzphbcryskgq9zzetmzxi8zg51bfu4zhgnlq2wntjgx8jlj7gdispatch.c70bbe4152786147242b0tb71efa252acz.waterdamagerestorationhouston.com,,0,263,175,1,2,5,3,0,0,1
https://bit.ly/39vDK97,bit.ly,67.199.248.10,0,22,6,1,1,6,1,0,1,1
http://mereliverystables.com/user1/alibaba/alibaba.com/login.php?cmd=login_submit&amp;amp,mereliverystables.com,,0,89,21,1,1,5,1,0,0,1
https://tlook-off365-signin.el.r.appspot.com/,tlook-off365-signin.el.r.appspot.com,142.250.179.84,0,45,36,1,3,6,1,0,1,1
http://botforbyks.blogspot.ru/,botforbyks.blogspot.ru,142.250.179.65,0,30,22,1,1,5,1,0,0,1
http://alpreco.ro/wp-content/uploads/attractionvk.html,alpreco.ro,188.241.222.221,0,54,10,1,2,5,1,0,0,1
http://utrackafrica.com/administrator/help/en-GB/activation.php?email=abuse@domain.com,utrackafrica.com,68.66.220.82,1,86,16,1,2,5,1,0,0,1
http://gov.taxclaim08.com/,gov.taxclaim08.com,,0,26,18,1,1,5,1,0,0,1
https://instagramnotice-security.com/username.php,instagramnotice-security.com,,0,49,28,1,2,6,1,0,0,1
http://signin.eday.co.uk.ws.edayisapi.dllsign.inusingsslpuseridcopartnerid2siteid.zdfxx949xyss1pnbh0soabfdzgdh2kppnu.reippl.com/,signin.eday.co.uk.ws.edayisapi.dllsign.inusingsslpuseridcopartnerid2siteid.zdfxx949xyss1pnbh0soabfdzgdh2kppnu.reippl.com,,0,128,120,1,1,5,1,0,0,1
http://owl.li/9KyR30pXOCN,owl.li,54.67.57.56,0,25,6,1,1,5,1,0,0,1
https://vostbaddleschoi1973.blogspot.com/,vostbaddleschoi1973.blogspot.com,142.250.179.65,0,41,32,1,1,6,1,0,1,1
https://myppbilling-acount.link/,myppbilling-acount.link,,0,32,23,1,2,6,1,0,0,1
https://sites.google.com/view/dealsd/home?fbclid=IwAR2JJYu14sqA2gp31cX8lhEKvYkF-8EC51J4YYyOzXh25AaPmeKesPgd9dg,sites.google.com,216.58.215.46,0,110,16,1,2,6,1,0,0,1
http://masterhealthcaregroup.com/wp-content/uploads/Office369/cfb7a0824144625b1067e3859bb85ffc/Login.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&dispatched=29&id=878485762,masterhealthcaregroup.com,67.225.143.139,0,171,25,1,2,5,1,0,0,1
http://201.163.98.162/crm/jssource/src_files/modules/Project/home/de102cc29dbc05509b7f97227/r1.php,201.163.98.162,201.163.98.162,0,98,14,1,1,5,1,0,0,1
http://faceboook.bitballoon.com/,faceboook.bitballoon.com,3.64.200.242,0,32,24,1,1,5,1,0,0,1
http://latinasonline09.webcindario.com/app/facebook.com/?lang=de,latinasonline09.webcindario.com,5.57.226.202,0,64,31,1,1,5,1,0,0,1
https://netorgft754307-my.sharepoint.com/:b:/g/personal/shelley_collegeadvisorsne_com/ETeAXwoP0Z9HqUfODpU5UJ8BmF7CVxm8NQun0hSVoB71yA,netorgft754307-my.sharepoint.com,13.107.138.9,0,132,32,1,2,6,1,0,1,1
https://tekoma-my.sharepoint.com/:o:/g/personal/jglorie_cryonorm_com/EkKk_u3bn1pIllAzGyJIo1oBt6TRaNZ2_nrTiHKiV1tW-Q?e=ksIEcu,tekoma-my.sharepoint.com,13.107.136.9,0,124,24,1,3,6,1,0,1,1
http://goldcoastships.com/daum/daum/daaum/login.php,goldcoastships.com,203.210.102.66,0,51,18,1,1,5,1,0,0,1
https://7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de/7e08701fe7e22e7e0b0fabe1c449c468ZjZiZDNjMmQxYTNlNWI4MmU2NzRhNjk2NWFmOWIwNTM=/signin/,7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de,89.31.143.1,0,141,48,1,1,6,1,0,0,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/581d6deb2e3e91e?cmd=_update&dispatch=581d6deb2e3e91efc&locale=_US,support-appleld.com.secureupdate.duilawyeryork.com,,0,126,50,1,2,5,1,0,0,1
http://illitrading.ro/doc/Doctgn/dc475aa73f27292d9e8c96db191c0d61/index2.php,illitrading.ro,,0,76,14,1,1,5,1,0,0,1
http://shadetreetechnology.com/V4/validation/ef60e2fdf10306f54afdd72d8d3ea6af,shadetreetechnology.com,34.102.136.180,0,77,23,1,1,5,1,0,0,1
http://yanddcleaning.com.au/Bank%20of%20America/app/ac125f5c244313f4da59f6d8d7597aae,yanddcleaning.com.au,203.34.131.10,0,84,20,1,1,5,3,0,0,1
https://www.pistolclothing.com.au/system/nitro/server/update/webmail.php?userid=tcanella@eqhs.org,pistolclothing.com.au,221.121.143.150,1,97,21,1,1,6,1,0,0,1
http://raesewsart.com/esewsarlokcke/,raesewsart.com,162.215.248.198,0,36,14,1,1,5,1,0,1,1
http://hepsibahisgirisimiz4.blogspot.com,hepsibahisgirisimiz4.blogspot.com,142.250.179.65,0,40,33,1,1,5,1,0,1,1
http://jeticdesigns.asia/wp-includes/js/tinymce/plugins/hr/content/update/webmail.php,jeticdesigns.asia,103.26.40.78,0,85,17,1,2,5,1,0,0,1
http://skilful-courage-283714.nw.r.appspot.com/home.html,skilful-courage-283714.nw.r.appspot.com,142.250.178.148,0,56,39,1,3,5,1,0,1,1
http://madeua.info/media/jsslider/drive/index.php,madeua.info,,0,49,11,1,1,5,1,0,0,1
https://vktheme.ru/auth,vktheme.ru,,0,23,10,1,1,6,1,0,0,1
https://frankdiekman.com/wp-content/plugins/ubb/toda/webmail.php,frankdiekman.com,,0,64,16,1,2,6,1,0,0,1
https://immo.numeriklabs.com/region/CA-2.0/CA/,immo.numeriklabs.com,69.167.168.215,0,46,20,1,2,6,1,0,0,1
http://satkom.id/img/clpds/index.php,satkom.id,103.58.102.44,0,36,9,1,1,5,1,0,0,1
http://cartetitolare-italy.www1.biz/portaleTitolares11/,cartetitolare-italy.www1.biz,204.16.169.54,0,55,28,1,2,5,1,0,0,1
https://andreacostafisio.com.br/wp-content/plugins/adob/login.php?cmd=login_submit&amp;id=9c127b2a76a05cb1ee8818971b2032049c127b2a76a05cb1ee8818971b203204&amp;session=9c127b2a76a05cb1ee8818971b2032049c127b2a76a05cb1ee8818971b203204,andreacostafisio.com.br,188.114.97.2,0,231,23,1,2,6,1,0,0,1
https://www.cartaoitau.tk/card,cartaoitau.tk,,0,30,13,1,1,6,1,0,0,1
http://www.shadetreetechnology.com/V4/validation/efbe45e31b19a2f237879c43c1825c6b,shadetreetechnology.com,34.102.136.180,0,81,23,1,1,5,1,0,0,1
http://chemsbury.net/scotiabank.app.chemsbury.net/mxonlineV1/leap/signon/ScotiaWeb2.php,chemsbury.net,,0,87,13,1,1,5,1,0,0,1
http://uniteddental.ca/new/trust/db/,uniteddental.ca,3.33.152.147,0,36,15,1,1,5,1,0,0,1
https://hublaalikes.com/login,hublaalikes.com,188.114.97.2,0,29,15,1,1,6,1,0,0,1
https://noreply-netelle.blogspot.com/,noreply-netelle.blogspot.com,142.250.179.65,0,37,28,1,2,6,1,0,1,1
http://pixel.baltic-dragon.ru/kr/english%20newchn/newchn/index.php?email=john.doe@example.com,pixel.baltic-dragon.ru,77.221.130.41,1,93,22,1,2,5,2,0,0,1
http://servicepaypal.serveirc.com/,servicepaypal.serveirc.com,,0,34,26,1,1,5,1,0,0,1
https://useful-maxim-276319.uc.r.appspot.com/off365.html,useful-maxim-276319.uc.r.appspot.com,216.58.214.84,0,56,36,1,3,6,1,0,1,1
https://zmail221.appspot.com,zmail221.appspot.com,142.250.201.180,0,28,20,1,1,6,1,0,1,1
http://twowheelcool.com/twitter.com/index759b.html,twowheelcool.com,23.229.192.166,0,50,16,1,1,5,1,0,0,1
http://centromusicalpaternense.es/wp-includes/css,centromusicalpaternense.es,87.98.231.40,0,49,26,1,2,5,1,0,0,1
https://domwin-pjf2hfmn.github.io/,domwin-pjf2hfmn.github.io,185.199.109.153,0,34,25,1,2,6,1,0,0,1
http://www.phoenixlocksmith-az.com/prole/?p[]=prole,phoenixlocksmith-az.com,91.195.240.13,0,51,23,1,2,5,1,0,0,1
http://chat.whatsapp.com.madsuka.com/invite,chat.whatsapp.com.madsuka.com,,0,43,29,1,1,5,1,0,0,1
